resource_id;name;address;zip;Phone Number;url
1661;Wellness Transit;1807 W Katella Ave;92804;(760) 808-9863;https://lacountylibrary.org/angelo-m-iacoboni-library/
1662;Community Health Center - Apple Valley - St. Mary Medical Center;18077 Outer Hwy 18 South;92307;(760) 946-8169;https://www.providence.org/locations/st-mary-medical-center/community-health-center-apple-valley?y_source=1_MTQyMjc1NzgtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl#llaid=2391
1663;Bridges Family Resource Center;18077 Outer Hwy 18 South;92307;(760) 946-4241;https://www.providence.org/locations/st-mary-medical-center/bridges-family-resource-center
1664;ACT - Family Counseling;18077 Outer Hwy 18 South;92308;(760) 503-9081;https://actfamilycounseling.com/index.php/apple-valley/
1668;Silicon Valley Ambulance;181 Martinvale Ln;95119;(408) 778-4911;https://www.sva-ems.com/
1670;Human Services Department;1811 W Lugonia Ave;92373;(877) 410-8829;https://wp.sbcounty.gov/hs/
1671;American Cancer Society Discovery Shops;1813 Douglas Blvd;95661;(916) 786-7773;https://www.cancer.org/involved/donate/more-ways-to-give/discovery-shops-national/california-discovery-shops/roseville.html
1685;Corona Wound Center;1820 Fullerton Ave;92881;(951) 371-4400;https://www.coronawoundcenter.com
1687;Clinica Tepati;1820 J St;95811;(916) 209-0912;https://clinicatepati.com/
1688;WellSpace Health - J Street Community Health Center;1820 J St;95811;(916) 737-5555;https://www.wellspacehealth.org/location/j-street-community-health-center
1692;Star Staffing;1822 Jefferson St;94559;(707) 204-3562;https://www.starhr.com/locations/napa/
1693;Star Recovery Center;1822 S Bayless St;92802;(855) 205-4380;https://starrecoverycenter.com/
1694;Aegis Treatment Centers;1825 E Thelborn St;91791;(626) 915-3844;https://pinnacletreatment.com/
1696;One Generation Disability Transport;18255 Victory Blvd;91335;(818) 705-2345;https://www.onegeneration.org/transportation-services/
1699;Wilmarth Eye;1830 Sierra Gardens Dr;95661;(916) 507-1707;https://wilmartheye.com/
1700;Dr. Ali Ebrahim;18300 US Hwy 18;92307;(760) 946-8150;https://health.usnews.com/doctors/ali-ebrahim-401324
1701;St. Mary Health Centers Mobile Clinics;18300 US Hwy 18;92307;(760) 946-4240;http://www.stjudenhc.com/about-our-services.html
1702;Arden Dental Care;1832 Avondale Ave;95825;(916) 481-2001;https://www.ardendentalcare.com/
1704;Options Recovery Services;1835 Allston Way;94703;(510) 666-9552;https://optionsrecoveryservices.com/
1707;Golden Gate Pharmacy;1836 Noriega St;94122;(415) 661-0790;http://goldengatepharmacy.com/
1708;DaVita Dialysis Center;1836 Sierra Gardens Dr;95661;(916) 772-0306;https://www.davita.com/locations/ca/roseville/1836-sierra-gardens-dr--5019
1710;Food Distribution Center - Our Lady of the Desert Church Pantry;18386 Corwin Rd;92307;(760) 242-4427;http://frc.vesd.net/community_resources/emergency_food
1712;Aegis Treatment Centers;1839 S El Dorado St;95206;(209) 239-9603;https://pinnacletreatment.com/
1713;LifeMoves - Villa;184 S 11th St;95112;(408) 271-0685;https://www.lifemoves.org/
1714;Building Futures;1840 Fairway Dr;94577;(510) 357-0205;https://bfwc.org/
1718;Tarzana Wound Care Center;18411 Clark St;91356;(818) 757-8839;https://www.providence.org/locations/tarzana-Medi-Cal-center/wound-care-center?y_source=1_OTU3NTk5OS03MTUtbG9jYXRpb24uZ29vZ2xlX3dlYnNpdGVfb3ZlcnJpZGU=#tabcontent-1-pane-2
1721;Walgreens Pharmacy;18430 Sherman Way;91335;(818) 343-4513;https://www.walgreens.com/findcare/services?ext=gmb
1724;PrideStaff;1850 Douglas Blvd;95661;(916) 757-6100;www.pridestaff.com
1728;Safeway Pharmacy - Praire City Road Location;1850 Prairie City Rd;95630;(916) 608-2455;https://local.pharmacy.safeway.com/ca/folsom/1850-prairie-city-rd.html
1731;Walgreens Pharmacy;18515 Devonshire St;91324;(818) 363-1067;https://www.walgreens.com/findcare/services?ext=gmb
1732;WeHope;1854 Bay Rd;94303;(650) 330-8000;https://www.wehope.org/
1737;Broadway Treatment Center;18582 Beach Blvd;92648;(714) 443-8218;https://broadwaytreatmentcenter.com/
1739;Partners Personnel;1860 Chicago Ave;92507;(951) 530-8580;https://www.partnerspersonnel.com/pj_locations/riverside/
1740;LINX Pharmacy;1860 Mowry Ave;94538;(510) 509-2123;https://www.rxspark.com/pharmacy-listings/lirx-1860-mowry-ave-ste-102-fremont-ca-94538-1730
1741;Bay Area Community Health - Mowry III Health Clinic;1860 Mowry Ave;94538;(510) 770-8040;https://bach.health/
1743;Cedar House Life Change Center;18612 Santa Ana Ave;92316;(909) 421-7120;https://cedarhouse.org/
1744;The Church for Whosoever;18628 Seneca Rd;92307;(760) 242-3191;http://www.tcfw.org/Ministries.html
1747;ChargeItSpot - Nordstrom;1870 Redwood Hwy;94925;(800) 458-3833;https://chargeitspot.com/
1760;Canyon Country Community Center;18792 Flying Tiger Dr;91387;(661) 290-2266;https://www.santa-clarita.com/city-hall/departments/recreation-community-services-and-Open-space/recreation/canyon-country-community-center
1761;PEAK Technical Staffing USA;1885 De La Cruz Blvd;95050;(855) 650-7325;https://www.peaktechnical.com/locations/engineering-santa-clara/
1764;Trinity Center;1888 Trinity Ave;94596;(925) 949-8712;https://trinitycenterwc.org/
1771;GKS Family Dentistry;1895 E Roseville Pkwy;95661;(916) 507-0749;https://www.gksfamilydental.com/?utm_source=gmb&utm_medium=organic
1772;Roseville Oaks - Outpatient Behavioral Center;1899 E Roseville Pkwy;95611;(916) 480-5101;https://theoaksoutpatient.com/
1777;Mill Street Center - Shelter for Adults;190 Mill St;94901;(415) 457-9651;https://hbofm.org/about-homeward-bound-of-marin/homeless-families/
1778;Ritter Center;190 Mill St;94901;(415) 457-8182;https://rittercenter.org/
1779;Homeward Bound of Marin - Mill Street Center - Shelter for Adults;190 Mill St;94901;(415) 457-9651;https://hbofm.org/help/
1780;Resilient Children Behavioral Health Center;190 N Wiget Ln;94598;(707) 368-1090;https://resilientchildrenbh.com
1781;Fun N Go - Non Medical Transport;1900 Camden Ave;95124;(844) 238-6646;https://www.funandgotransport.com/
1786;Walgreens Pharmacy;19001 Brookhurst St;92646;(714) 593-1352;https://www.walgreens.com/findcare/services?ext=gmb
1787;Ujima Family Recovery Services - Rectory Women's Residential;1901 Church Ln;94806;(510) 236-3134;https://ujimafamily.org/
1788;Trust Medical Transportation;1901 Mcallister St;94115;(650) 799-9921;https://www.trustmtrans.com/contact/
1792;Friendship Missionary Baptist Church;1905 Florida St;94590;(707) 648-2005;https://www.foodpantries.org
1793;Jacqueline Parada, FNPC;19059 Bear Valley Rd;92308;(661) 254-6600;https://www.zocdoc.com/doctor/1518415546-jacqueline-parada-fnpc
1798;Horus Dental;1907 Douglas Blvd;95661;(916) 773-7259;https://horusdental.com/
1803;Pacific Sands Recovery Center;1909 W Carlton Pl;92704;(949) 426-7962;https://pacificsandsrecovery.com
1804;CVS Pharmacy;191 Depot St;95688;(707) 446-2401;https://www.cvs.com/store-locator/vacaville-ca-pharmacies/191-depot-st-vacaville-ca-95688/storeid=9819?WT.mc_id=LS_GOOGLE_RX_9819
1812;Humanity Showers;1919 Apple St;92054;;https://www.humanityshowers.org/about
1813;Target Sacramento - Arden;1919 Fulton Ave;95825;(916) 483-6093;https://chargeitspot.com/locations/?location=target-sacramento-ca-1
1816;County of Santa Clara - Social Services Agency;1919 Senter Rd;95112;(408) 755-7100;https://socialservices.sccgov.org/home
1817;Golden Valley Health Centers;1920 Memorial Dr;95307;(866) 682-4843;https://www.gvhc.org/
1818;CVS Pharmacy;19201 Bear Valley Rd;92308;(760) 961-6943;https://www.cvs.com/store-locator/cvs-pharmacy-address/19201+Bear+Valley+Rd-Apple+Valley-CA-92308/storeid=16358?WT.mc_id=LS_GOOGLE_RX_16358
1821;CVS Pharmacy - Store #16080 - Roseville Target Location;1925 Douglas Blvd;95661;(916) 786-8992;https://www.cvs.com/store-locator/cvs-pharmacy-address/1925+Douglas+Blvd-Roseville-CA-95661/storeid=16080?WT.mc_id=LS_GOOGLE_RX_16080
1825;Linder Psychiatric;193 Blue Ravine Rd;95661;(916) 608-0714;https://www.echildphychiatry.com
1826;DENTALSource - Sacramento, Downtown;1930 9th St;95811;(916) 393-7336;https://www.dentalsourceofca.com/sacramento-downtown/
1827;Maynord's Recovery Center;19325 Cherokee Rd;95379;(209) 928-3737;http://maynords.com/
1828;Jonathan's Pharmacy;19341 Bear Valley Rd;92308;;https://www.yelp.com/biz/jonathans-pharmacy-apple-valley
1838;Aegis Treatment Centers;1947 N California St;95204;(209) 239-9602;https://pinnacletreatment.com/
1842;Los Lagos Dental;1950 Douglas Blvd;95661;(916) 783-7105;https://loslagosdental.com/
1844;Northstar Detox and Rehab Center;19500 Winifred St;91356;(323) 577-4500;https://northstardetoxrehab.com/who-we-are/
1848;Natomas Family Dentistry;1954 Del Paso Rd;95834;(916) 921-6051;https://www.natomasfamilydentistry.com/
1849;Walgreens Pharmacy;1955 W Texas St;94533;(707) 428-0496;https://www.walgreens.com/locator/walgreens-1955+w+texas+st-fairfield-ca-94533/id=1940
1855;Ronald C. Lee, DDS;1966 Del Paso Rd;95834;(916) 928-9212;https://www.ronaldcleedds.com/
1863;The Shower of Hope - Hollywood Adventist Church;1973 W 54th St;90062;(951) 677-4964;https://theshowerofhope.org/resources/
1864;Balearic Community Center;1975 Balearic Dr;92626;(714) 754-5158;https://www.costamesaca.gov/city-hall/city-departments/parks-and-community-services/community-centers-golf-course-senior-center-tennis-center/balearic-community-center
1869;Ivory Dental Care;1978 Del Paso Rd;95834;(916) 574-9544;http://www.ivorydental.com/#
1870;Lucky Pharmacy;1979 Peabody Rd;95687;(707) 452-0145;https://www.luckysupermarkets.com/stores/peabody-784/5092
1871;Norton Recovery;1988 N California Blvd;94596;(925) 744-5221;https://www.nortonrecovery.com/about-us/
1872;Walgreens Pharmacy;199 Parnassus Ave;94117;(415) 661-5287;https://www.walgreens.com/locator/walgreens-498+castro+st-san+francisco-ca-94114/id=1331
1875;Monument Crisis Center;1990 Market St;94520;(925) 825-7751;https://foodbankccs.org
1876;Evolve Treatment Centers - San Jose;1991 Park Ave;95126;(408) 521-1350;https://evolvetreatment.com/
1878;Bay Area Community Health - Mowry II Health Clinic;1999 Mowry Ave;94538;(510) 713-6686;https://bach.health/about-us/locations/bach-north/
1890;Sutter Roseville Medical General Surgery Center;2 Medical Plaza Dr;95661;(916) 462-8410;https://www.sutterhealth.org/find-doctor/dr-zia-a-dehqanzada?lat=38.7654&lng=-121.2480&away=&care-specialty=&nonphy-care-specialty=&medical-group=&provider-gender=&provider-language=&health-plan=&health-plan-product=&accepting-new=&online-services=&online-service-type=&provider-city=&location=roseville,%20+ca&primary=
1891;Sutter Imaging Roseville II;2 Medical Plaza Dr;95661;(916) 865-1462;https://www.sutterhealth.org/find-location/facility/sutter-imaging-roseville-ii
1892;Sutter Health - 2 Medical Plaza Care Center;Medical Plaza Dr;95661;(916) 797-4715;https://www.sutterhealth.org/find-location/facility/2-medical-plaza-care-center
1893;Sutter Health - 2 Medical Plaza Care Center;Medical Plaza Dr;95661;(916) 797-4715;https://www.sutterhealth.org/find-doctor/dr-bianca-harabor?utm_source=yelp&utm_medium=social&utm_content=branded-url&utm_campaign=smf-yelp-doctors
1894;Sacramento Ear, Nose & Throat - Roseville Location;2 Medical Plaza Dr;95661;(916) 782-1291;https://sacent.com/locations/roseville-office/
1896;Terrence W. Jones, DDS;2 Scripps Dr;95825;(916) 929-6631;http://www.terrencewjonesdds.com/
1897;A. Scott Grivas III, DDS;2 Scripps Dr;95825;(916) 571-0815;https://www.sacsmiledesign.com/
1898;David L. Kahan, DPM;2 Scripps Dr;95825;(916) 487-2383;https://sacramentopodiatrists.com/
1899;M&M Smiles Family & Children's Dentistry;2 Scripps Dr;95825;(916) 920-3572;https://www.mandmsmiles.com/
1900;Adams Dental Associates;2 Scripps Dr;95825;(916) 999-1302;https://www.smilerestoration.com/
1902;Food Distribution Center - Community Action Partnership - Lakeview Senor Center;20 Lake Rd;92604;(714) 667-0717;https://www.capoc.org/oc-food-bank/
1904;Marin County - Health & Human Services;20 N San Pedro Rd;94903;(415) 499-3030;https://www.marinhhs.org/hhs-locations/20-north-san-pedro-rd
1906;Dr. Valery Tarasenko, MD - Advanced Pain Management Institute;200 Butcher Rd;95687;(707) 359-2255;https://www.drughelpcenters.com/suboxone-doctors/ca/vacaville
1910;City of San Jose *311;200 E Santa Clara St;95113;(408) 535-3500;https://www.sanjoseca.gov/your-government/departments-offices/human-resources/health-and-safety
1912;Bay Area Rescue Mission;200 Macdonald Ave;94801;(510) 215-4555;https://www.bayarearescue.org/
1941;La Clinica De La Raza;2000 Sierra Rd;94518;(925) 363-2000;https://foodbankccs.org
1946;Orange Terrace Library;20010 Orange Terrace Pkwy;92508;(951) 826-2184;https://www.capriverside.org/Portals/2/PDF/Cool/Sept2021/2021_Cool_Center_Directory.pdf?ver=2021-09-09-105139-163&timestamp=1631209902511
1947;Orange Terrace Library;20010-B Orange Terrace Pkwy;92508;(951) 826-2184;https://www.riversideca.gov/library/loc_orangeterrace.asp
1948;Woodland Hills Rx Pharmacy;20011 Ventura Blvd;91364;(747) 888-3197;https://www.woodlandhillsrx.com/about-us
1952;SYNERGY HomeCare;2003-A Opportunity Dr;95678;(916) 899-5925;https://www.synergyhomecare.com/agencies/ca/roseville/ca26/
1953;PACE Recovery Center, LLC;20051 SW Birch St;92660;(800) 526-1851;https://www.pacerecoverycenter.com/
1955;Stratton Community Center - Bordwell Park;2008 Martin Luther King Blvd;92507;(951) 826-5355;https://www.capriverside.org/Portals/2/PDF/Cool/Sept2021/2021_Cool_Center_Directory.pdf?ver=2021-09-09-105139-163&timestamp=1631209902511
1956;HAART - Hayward;20094 Mission Blvd;94541;(510) 727-9755;http://www.haarthayward.org/intake-process
1957;Crescent Food Bank;201 E 4th St;92701;(714) 782-4081;https://crescentfoodbank.org/
1961;Hutton House;201 Jennie St;95354;(209) 526-1623;https://www.centerforhumanservices.org/what-we-do/shelter-services/hutton-house/
1963;Community Psychiatry - Walnut Creek;201 N Civic Dr;94596;(925) 299-9033;https://www.communitypsychiatry.com
1966;Anaheim City Human Resources;201 S Anaheim Blvd;92805;(714) 765-5111;http://www.anaheim.net/
1969;Walgreens Pharmacy;2010 Alamo Dr;95687;(707) 451-8304;https://www.walgreens.com/locator/walgreens-2010+alamo+dr-vacaville-ca-95687/id=2644
1971;HomeFirst - Boccardo Reception Center;2011 Little Orchard St;95125;(408) 294-2100;https://www.santaclaraca.gov/services/emergency-services/warming-centers
1978;Gender Health Center - Harm Reduction;2020 29th St;95817;(916) 455-2391;https://www.genderhealthcenter.org/aboutghc
1979;The Shower of Hope - Boys and Girls Club Pasadena;2020 N Fair Oaks Ave;91103;;https://theshowerofhope.org/resources/
1987;Central Star Behavioral Health;2020 Standiford Ave;95350;(209) 702-0139;https://www.starsinc.com/
1991;LifeLong - Brookside Dental Care;2023 Vale Rd;94806;(510) 231-9814;https://lifelongMedi-Cal.org
1993;Kaiser Permanente - Wound and Ostomy Clinic;2025 Morse Ave;95825;(916) 973-5000;https://thrive.kaiserpermanente.org/care-near-you/northern-california/northvalley/locations/sacramento-Medi-Cal-center/
1997;AKUA Mind & Body - Mental Health & Drug Addiction Treatment;20271 SW Birch St;92660;(888) 834-2582;https://www.akuamindbody.com/
2001;Star Dental;2030 Douglas Blvd;95661;(916) 963-8769;https://www.sonnyafshar.com/our-practice/
2002;Sutter Health - Sutter Place Care Center;2030 Sutter Pl;95616;(530) 750-5895;https://www.sutterhealth.org/find-doctor/city/davis/endocrinologists
2003;Helen's Agency;20335 Ventura Blvd;91364;(818) 881-2685;https://helensagency.com/
2004;Cherry Hill Detoxification Center;2035 Fairmont Dr;94578;(866) 866-7496;https://www.horizonservices.org/cherry-hill-detoxification
2006;Community Action Partnership of Riverside County;2038 Iowa Ave;92507;(951) 955-4900;https://www.capriverside.org/Portals/2/PDF/Cool/Sept2021/2021_Cool_Center_Directory.pdf?ver=2021-09-09-105139-163&timestamp=1631209902511
2023;Familias Unidas;205 39th St;94805;(510) 412-5930;http://www.familias-unidas.org/
2024;Ultimate Staffing Services;205 E River Pk Cir;93720;(559) 256-1940;www.ultimatestaffig.com
2027;Sutter Health - West Roseville Care Center - Dermatology;2050 Blue Oaks Blvd;95747;(916) 910-2470;https://www.sutterhealth.org/find-doctor/dr-lauren-p-keller?utm_source=yelp&utm_medium=social&utm_content=branded-url&utm_campaign=smf-yelp-doctors
2028;West Roseville Care Center - Internal Medicine;2050 Blue Oaks Blvd;95747;(916) 910-2400;https://www.sutterhealth.org/find-doctor/city/roseville/internal-medicine-doctors
2029;CVS Pharmacy - Store #4151 - Club Center Drive Location;2050 Club Center Dr;95835;(916) 928-6848;https://www.cvs.com/store-locator/cvs-pharmacy-address/2050+Club+Center+Drive-Sacramento-CA-95835/storeid=4151?WT.mc_id=LS_GOOGLE_FS_4151
2030;Walgreens Pharmacy;2050 Glenoaks Blvd;91340;(818) 741-1103;https://www.walgreens.com/findcare/services?ext=gmb
2035;Los Angeles County Department of Health Services;2051 Marengo St;90033;(323) 409-1000;https://dhs.lacounty.gov/
2041;CVS Pharmacy;206 N Azusa Ave;91722;(626) 331-9907;https://www.cvs.com/store-locator/cvs-pharmacy-address/206+North+Azusa+Avenue-Covina-CA-91722/storeid=9641?WT.mc_id=LS_GOOGLE_RX_9641
2043;Advance Staffing, Inc;2060 Walsh Ave;95050;(408) 205-6154;https://advance-staffing.com/
2044;Woodland Hills Rx Pharmacy;20631 Ventura Blvd;91364;(855) 876-3060;https://www.woodlandhillspharmacy.com/thank-you/
2047;Friendship Emergency Shelter;20652 Laguna Canyon Rd;92651;(949) 494-6928;https://www.friendshipshelter.org/
2048;Laguna Food Pantry;20652 Laguna Canyon Rd;92651;(949) 497-7121;https://www.lagunafoodpantry.org/
2054;Crisis Ministry - Church of the Valley;20700 Standing Rock Ave;92307;(760) 247-6494;http://frc.vesd.net/community_resources/emergency_food
2055;Church of the Valley;20700 Standing Rock Ave;92307;(760) 247-6494;https://www.victorvilleca.gov/services/homeless-outreach/homelessness-solutions/high-desert-homeless-community-resources/showers
2056;All American Detox Center;20706 Clarendon St;91367;(877) 741-9098;https://allamericandetox.com/
2058;Marque Urgent Care;2075 San Joaquin Hills Rd;92660;;https://marqueMedi-Cal.com/urgent-care/
2061;Humanity Showers;208 S Clementine St;92054;;https://www.humanityshowers.org/about
2062;Ontario Housing Agency;208 W Emporia St;91762;(909) 395-2006;https://www.ontarioca.gov
2063;El Proyecto Del Barrio - Winnetka Health Center;20800 Sherman Way;91306;(818) 883-2273;http://www.elproyecto.us/health-wellness/winnetka-center/
2064;CVS Pharmacy;20801 Ventura Fwy;91364;(818) 992-3386;https://www.cvs.com/store-locator/woodland-hills-ca-pharmacies/20801-ventura-blvd-woodland-hills-ca-91364/storeid=16091?WT.mc_id=LS_GOOGLE_RX_16091
2066;CVS Pharmacy - Store #9322 - Fair Oaks Blvd Location;2085 Fair Oaks Blvd;95825;(916) 929-9577;https://www.cvs.com/store-locator/cvs-pharmacy-address/2085+Fair+Oaks+Blvd+Bldg+2-Sacramento-CA-95825/storeid=9322?WT.mc_id=LS_GOOGLE_FS_9322
2067;Orchid Dental Group;2087 Arena Blvd;95834;(916) 928-4444;https://www.orchidentalgroup.com/
2072;Desert Manna;209 N First Ave;92311;;http://www.sbcounty.gov/Uploads/DBH/SBCHP/Announcements/EmergencyColdWeatherShelterGuide.pdf
2074;Safeway Pharmacy;2090 Harbison Dr;95687;(707) 452-7279;https://local.pharmacy.safeway.com/ca/vacaville/2090-harbison-dr.html
2076;Walgreens Pharmacy;20901 Devonshire St;91311;(818) 341-4339;https://www.walgreens.com/findcare/services?ext=gmb
2089;Emanate Health Wound Care;210 W San Bernardino Rd;91723;(626) 915-6261;http://emanatehealth.org
2092;C.O.R.E Medi-Cal Treatment;2100 Capitol Ave;95816;(916) 442-4985;http://www.coreMedi-Calclinic.com/
2093;C.O.R.E Medi-Cal Clinic;2100 Capitol Ave;95816;(916) 442-4985;http://www.coreMedi-Calclinic.com/
2104;Park Central Care;2100 Parkside Dr;94536;(510) 797-5300;https://healthy.kaiserpermanente.org
2105;Alexian Health Clinic - Medication Assisted Treatment;2101 Alexian Dr;95116;(480) 272-6577;https://bhsd.sccgov.org/information-resources/medication-assisted-treatment/clinic-hours-locations-mat
2107;Solano County Crisis Stabilization Services;2101 Courage Dr;94533;(707) 428-1131;https://www.solanocounty.com/depts/mhs/default.asp
2108;Adult Integrated Care Clinic - Fairfield;2101 Courage Dr;94533;(707) 784-2080;https://www.solanocounty.com/depts/mhs/service_locations/default.asp
2109;Children's Mental Health Services - Fairfield;2101 Courage Dr;94533;(707) 784-4900;https://www.solanocounty.com/depts/mhs/service_locations/default.asp
2110;ACT - Full Service Partnership;2101 Courage Dr;94533;(707) 784-2059;https://www.solanocounty.com/depts/mhs/service_locations/default.asp
2111;Solano County Mental Health - Counseling;2101 Courage Dr;94533;(707) 428-1138;https://www.solanocounty.com/depts/mhs/default.asp
2112;Solano County Breastfeeding Coalition - Breastfeeding;2101 Courage Dr;94533;;https://www.solanocounty.com/depts/ph/mch/coalitions/bfc/default.asp
2113;Fairfield Pediatric Primary Care;2101 Courage Dr;94533;(707) 784-2010;https://www.solanocounty.com/depts/ph/fhs/default.asp
2114;Fairfield Dental Care;2101 Courage Dr;94533;(707) 784-2120;https://www.solanocounty.com/depts/ph/fhs/default.asp
2115;Solano County Breastfeeding Coalition - Breastfeeding - Support Groups;2101 Courage Dr;94533;;https://www.solanocounty.com/depts/ph/mch/coalitions/bfc/default.asp
2116;Santa Ana Comprehensive Treatment Center;2101 E First St;92705;(714) 464-4874;https://www.southerncaliforniactc.com/
2117;Walgreens Pharmacy;2101 E Hatch Rd;95351;(209) 538-8268;https://www.walgreens.com/
2118;Tarzana Treatment Centers;2101 Magnolia Ave;90806;(888) 777-8565;https://www.tarzanatc.org/
2120;St. Bernardine Medical Center;2101 N Waterman Ave;92404;(909) 883-8711;https://www.dignityhealth.org/socal/locations/stbernardinemedical
2123;Pediatric Dentistry of West Sacramento;2101 Stone Blvd;95691;(916) 277-8055;https://westsacpediatricdentistry.com/
2124;River Bend Medical Associates, Inc - West Sacramento Location;2101 Stone Blvd;95691;(916) 371-4939;https://www.rbmafamilydocs.com/about-us/
2126;West Valley Psychological Clinic;21031 Ventura Blvd;91364;(818) 340-1210;https://westvalleycounseling.org/
2127;California Diversion Programs;21054 Sherman Way;91303;(818) 716-0188;http://www.cadip.com/Alcohol-Drug.html
2128;Southside Park Pool House;2107 6th St;95818;(916) 808-8011;http://www.cityofsacramento.org/
2133;Central Santa Rosa Library;211 E St;95404;(707) 308-3020;https://sonomalibrary.org/locations/central-santa-rosa-library
2134;Roseville Topsmiles;2110 Professional Dr;95661;(916) 352-0282;https://www.rosevilletopsmiles.com/
2135;The People Concern;2116 Arlington Ave;90018;(323) 334-9000;https://www.thepeopleconcern.org/
2139;Kaiser Permanente - Dermatology;2120 Professional Dr;95661;(916) 784-4010;https://thrive.kaiserpermanente.org/care-near-you/northern-california/northvalley/departments/dermatology/
2140;Woodland Hills Therapy;21208 Constanso St;91364;(818) 920-8106;https://www.woodlandhillstherapy.net/
2141;Orange County Neurology, Inc;2121 E Coast Hwy;92625;(949) 652-7301;https://neurospabrain.com
2142;AppleOne Employment Services;2121 N California Blvd;94596;;https://www.appleone.com
2144;Mission Valley Library;2123 Fenton Pkwy;92108;(858) 573-5007;https://www.sandiego.gov/public-library
2145;Delight Pharmacy;21230 Ventura Blvd;91364;(818) 456-4506;http://delightpharmacy.org/?utm_source=gmb&utm_medium=referral
2151;BreakThroughs Outpatient Treatment;2125 Wylie Dr;95355;(209) 529-1855;https://www.breakthroughsmodesto.com/index.html
2157;Turning Point Community Programs - Mental Health Urgent Care Clinic;2130 Stockton Blvd;95817;(916) 520-2460;https://www.tpcp.org/programs/urgent-care
2159;Golden Gate Staffing;2134 Coloumbus Pkwy;94510;(707) 747-1788;www.goldengatestaffing.com
2160;North Park Behavioral Health Center;2136 El Cajon Blvd;92104;(619) 515-2588;https://www.fhcsd.org/billing-and-insurance
2163;CVS Pharmacy - Store #9914 - Grass Valley Highway Location;2140 Grass Valley Hwy;95603;(530) 885-6084;https://www.cvs.com/store-locator/cvs-pharmacy-address/2140+Grass+Valley+Highway-Auburn-CA-95603/storeid=9914?WT.mc_id=LS_GOOGLE_FS_9914
2164;Bristol Hospice - Sacramento;2140 Professional Dr;95661;(916) 782-5511;http://bristolhospice-sacramento.com/services/hospice-care/
2165;CrossWord Christian Church;21401 Box Springs Rd;92557;(951) 275-5360;https://crosswordchurch.org/
2167;County Department of Public Social Services;21415 Plummer St;91311;(818) 701-8200;https://https://dpss.lacounty.gov/dpss.lacounty.gov/
2170;Ovitt Family Community Library;215 E C St;91764;(909) 395-2004;https://www.ontarioca.gov/Library
2180;Sacramento County Behavioral Health Services - Mental Health Treatment Center;2150 Stockton Blvd;95817;(916) 875-1000;https://dhs.saccounty.net/BHS/Pages/BHS-Home.aspx
2181;Department of Health Services - Mental Health Treatment Center;2150 Stockton Blvd;95817;(916) 875-1055;https://dhs.saccounty.net/
2184;SoroWellness Counseling Center;2152 Dupont Dr;92612;(424) 248-8328;https://sorowellness.com/
2185;Bicycle Health - Suboxone Clinic;2159 India St;92101;(619) 486-8592;https://www.bicyclehealth.com/suboxone-clinic/san-diego
2188;Hyperbaric Medicine & Wound Care - Walnut Creek;216 N Wiget Ln;94598;(925) 357-8834;https://www.hbowoundcarewc.com/
2189;Linda Vista Library;2160 Ulric St;92111;(858) 573-1399;https://www.sandiego.gov/public-library/locations/linda-vista-library
2190;Loaves and Fishes of Catholic Charities - Los Angeles;21600 Hart St;91303;(213) 251-3549;https://catholiccharitiesla.org/san-fernando-region/
2193;Ultimate Staffing Services;21650 Oxnard St;91367;(818) 347-3355;https://www.ultimatestaffing.com/about-us/locations/woodland-hills/
2195;Crestwood Treatment Center;2171 Mowry Ave;94538;(510) 793-8383;https://crestwoodbehavioralhealth.com
2196;CVS Pharmacy;21761 Lake Forest Dr;92630;(949) 855-8307;https://www.cvs.com/minuteclinic/virtual-care/telehealth-options?WT.mc_id=LS_CVSRX_GOOGLE_16064_get_online_care_button
2198;BHS - American Recovery Center;2180 W Valley Blvd;91768;(909) 865-2336;http://bhs-inc.org/medical-detoxification
2199;Feed My Sheep Ministries - 1st Assembly of God;21811 Ottawa Rd;92308;(760) 247-6488;http://frc.vesd.net/community_resources/emergency_food
2201;CVS Pharmacy;2191 N Tustin St;92865;(714) 283-4704;https://www.cvs.com/minuteclinic/virtual-care/telehealth-options?WT.mc_id=LS_CVSRX_GOOGLE_16064_get_online_care_button
2202;Rite Aid Pharmacy;21949 Ventura Blvd;91364;(818) 348-5542;https://www.riteaid.com/locations/ca/woodland-hills/21949-ventura-boulevard.html
2208;Dedicato Treatment Center;22 W Carter Ave;91024;(626) 921-0113;https://www.dedicatedtreatment.com/
2211;La Clinica North;220 Hospital Dr;94589;(707) 641-1900;https://laclinica.org/location/la-clinica-north-vallejo/
2216;Sacramento Community Clinic - Del Paso;2200 Del Paso Blvd;95815;(916) 924-7988;https://halocares.org/facilities/
2218;Express Employment Professionals;2200 Range Ave;95403;(707) 595-1781;https://www.expresspros.com/santarosaca/?utm_source=gmb&utm_medium=organic&utm_campaign=Qiigo
2220;Chirag R. Vaid, DDS;2201 Capitol Ave;95816;(916) 444-2957;https://www.chiragrvaiddds.com/
2222;Fairfield Adult Primary Care Center;2201 Courage Dr;94533;(707) 784-2010;https://www.solanocounty.com/depts/ph/fhs/default.asp
